Tag1,Tag2,OERatio,Count1,Count2,Count12,CountAll
"database","pdo","5.1449656993909","53161","4711","266","4844033"
"deployment","visual-studio","5.14476226057593","8142","26713","231","4844033"
"syntax","variables","5.1445472543431","6638","13050","92","4844033"
".net-4.0","silverlight-4.0","5.14319750848116","6585","5292","37","4844033"
"audio","xna","5.14260686182733","10325","4379","48","4844033"
"binding","triggers","5.14087755158354","7372","4857","38","4844033"
"ftp","ssl","5.1404255489864","4669","8275","41","4844033"
"build","dll","5.13804115193199","5493","8410","49","4844033"
"path","windows","5.13492128709714","4681","47359","235","4844033"
"crash","windows-7","5.13490753996248","4106","7352","32","4844033"
".net-3.5","deployment","5.13198656684273","4869","8142","42","4844033"
"api","search","5.13192605827433","20879","12161","269","4844033"
"cakephp","validation","5.13095875725808","13358","16538","234","4844033"
"git","tags","5.12671051369495","26012","3923","108","4844033"
"drop-down-menu","yii","5.12565348815062","7345","4632","36","4844033"
"function","loops","5.1216938600064","17567","11360","211","4844033"
"binding","datatable","5.12053655206704","7372","4363","34","4844033"
"html","internet-explorer","5.119544294268","163002","18610","3206","4844033"
"django","python-2.7","5.11902625102017","49650","5813","305","4844033"
"jsf","spring","5.11897873210882","14288","26823","405","4844033"
"phonegap","sqlite","5.11755940966608","12110","20166","258","4844033"
"download","https","5.11690547444849","3906","5332","22","4844033"
"linker","osx","5.11544396948619","4306","30128","137","4844033"
"osx","webview","5.11203558832741","30128","4875","155","4844033"
"c++","casting","5.11132610420019","192988","5279","1075","4844033"
"mysql","php","5.11063987314215","158006","373486","62261","4844033"
"listview","sqlite","5.10929179972536","13493","20166","287","4844033"
"index","insert","5.10815867885432","3786","4759","19","4844033"
"header","listview","5.10792703646922","4709","13493","67","4844033"
"sorting","xslt","5.10657074671912","12447","11965","157","4844033"
"hibernate","lucene","5.10613292645747","23444","4087","101","4844033"
"google-maps-api-3","javascript","5.10586995268624","7863","359555","2980","4844033"
"core-data","crash","5.10477033174368","10862","4106","47","4844033"
"collections","groovy","5.10435315476457","7032","5938","44","4844033"
"batch","process","5.10142559284933","5413","5438","31","4844033"
"sdk","uinavigationcontroller","5.10001036646255","5537","4460","26","4844033"
"crash","nsstring","5.09933005954957","4106","3933","17","4844033"
"caching","optimization","5.09743450138487","11864","10573","132","4844033"
"ios4","sqlite3","5.09561057345516","4159","4800","21","4844033"
"binary","string","5.09537491819285","3798","37296","149","4844033"
"haskell","parsing","5.09381807165417","10785","16665","189","4844033"
"c#-4.0","winforms","5.09371621775356","13967","35678","524","4844033"
".net-3.5","entity-framework","5.09334514769547","4869","23830","122","4844033"
"android","view","5.09200564711611","318032","7149","2390","4844033"
"hash","sorting","5.09176337346233","6726","12447","88","4844033"
"arraylist","loops","5.08801491964136","4777","11360","57","4844033"
"printing","python-3.x","5.0879486781507","6588","5058","35","4844033"
"pdf","text","5.08767443102959","11147","8456","99","4844033"
"jar","jboss","5.08736531694169","5132","5195","28","4844033"
"architecture","service","5.08660196624449","7071","7542","56","4844033"
"exception-handling","wcf","5.08656018985215","5952","29120","182","4844033"
"cookies","post","5.08630425970687","8882","10508","98","4844033"
"parsing","xpath","5.08576529254541","16665","8173","143","4844033"
"jsf-2","tomcat","5.08516754733841","8177","11999","103","4844033"
"compiler","visual-studio","5.08470809627522","6562","26713","184","4844033"
"clojure","scala","5.08046186773148","4959","14997","78","4844033"
"constructor","types","5.07861038615778","5039","6625","35","4844033"
"actionscript-3","audio","5.07763931736929","25871","10325","280","4844033"
"angularjs","mvc","5.07615711557814","4319","12594","57","4844033"
"c++11","random","5.07593253732225","5993","6688","42","4844033"
"ios6","iphone-sdk-4.0","5.0758771733373","6586","7390","51","4844033"
"file","jar","5.07491448116849","20459","5132","110","4844033"
"applet","jsp","5.07178141591521","4004","16936","71","4844033"
"console","gui","5.06699816878187","3840","11701","47","4844033"
"file-upload","forms","5.06664976865177","8946","28855","270","4844033"
"data","database-design","5.06622205962009","7481","10736","84","4844033"
"asp.net-mvc","validation","5.06588705448565","56778","16538","982","4844033"
"groovy","xml-parsing","5.06583589662","5938","4831","30","4844033"
"ssl","web-services","5.06531553002544","8275","27736","240","4844033"
"google-maps-api-3","javascript-events","5.06427411048637","7863","8272","68","4844033"
"django","google-app-engine","5.0637602313942","49650","17822","925","4844033"
"resources","rest","5.06349042916647","4531","13935","66","4844033"
"symfony2","validation","5.06267492497306","9604","16538","166","4844033"
"entity-framework-4","linq-to-sql","5.0623671929565","6450","10533","71","4844033"
"c","data-structures","5.06194157568704","91881","7853","754","4844033"
"insert","syntax","5.06020463534277","4759","6638","33","4844033"
"get","header","5.05988939976061","4066","4709","20","4844033"
"eclipse","gwt","5.05896677556173","42448","12587","558","4844033"
"insert","sql-server-2005","5.05772834472506","4759","15295","76","4844033"
"deployment","svn","5.05432212310605","8142","15420","131","4844033"
".net-4.0","generics","5.05412767219641","6585","12226","84","4844033"
"multidimensional-array","vector","5.05408718084489","5661","6095","36","4844033"
"asp.net-mvc-4","jquery-ajax","5.05388181902761","7927","13905","115","4844033"
"android-ndk","bluetooth","5.05281467058681","3926","3907","16","4844033"
"maven-2","resources","5.05152771552368","4656","4531","22","4844033"
"download","web","5.04995258584568","3906","6385","26","4844033"
"node.js","tcp","5.04950887762556","20798","5904","128","4844033"
"dll","visual-studio-2012","5.04815773250079","8410","5819","51","4844033"
"command-line","ftp","5.04674451647155","6784","4669","33","4844033"
"database","triggers","5.0465912211384","53161","4857","269","4844033"
"listbox","listview","5.04623265908814","3984","13493","56","4844033"
"properties","resources","5.0460366103921","6356","4531","30","4844033"
"binding","collections","5.0458770525501","7372","7032","54","4844033"
"jsp","netbeans","5.0434277949985","16936","8450","149","4844033"
"animation","background","5.04307372955443","10984","5072","58","4844033"
"background","internet-explorer-8","5.04176227333933","5072","5304","28","4844033"
"architecture","web-services","5.03863146787108","7071","27736","204","4844033"
"hyperlink","uiwebview","5.03816118770177","4836","5368","27","4844033"
"boost","map","5.03772697354467","8925","6141","57","4844033"
"sql-server-2008","transactions","5.03706350633754","25669","4758","127","4844033"
"animation","xna","5.03548872681924","10984","4379","50","4844033"
"internationalization","jsf-2","5.0352514575909","4706","8177","40","4844033"
"filter","matlab","5.03286369725114","4902","17671","90","4844033"
"jpa","netbeans","5.03162589366305","9912","8450","87","4844033"
"css","html5","5.03119601455792","126669","31787","4182","4844033"
"rest","spring-security","5.02864175314599","13935","3802","55","4844033"
"file","unix","5.02764472994521","20459","13139","279","4844033"
"null","string","5.02742770281542","3901","37296","151","4844033"
"stream","upload","5.02625389483915","4068","5212","22","4844033"
"string","variables","5.02603725441369","37296","13050","505","4844033"
"crash","uinavigationcontroller","5.0258195378523","4106","4460","19","4844033"
"caching","webview","5.02519114061933","11864","4875","60","4844033"
"csv","text","5.02501390064565","8208","8456","72","4844033"
"c","compilation","5.02421147280624","91881","4722","450","4844033"
"bash","curl","5.02405050733593","20983","8271","180","4844033"
"xhtml","xml","5.02150441573646","4840","61188","307","4844033"
"internationalization","properties","5.02033820889846","4706","6356","31","4844033"
"data-structures","performance","5.0202567037979","7853","30226","246","4844033"
"csv","formatting","5.01996781190379","8208","3762","32","4844033"
"button","gui","5.01992598747161","10391","11701","126","4844033"
".net","linq","5.01901540368925","151063","28252","4422","4844033"
"android-ndk","audio","5.01898650457187","3926","10325","42","4844033"
"bash","osx","5.0189227340652","20983","30128","655","4844033"
"listbox","vb.net","5.01557203531358","3984","45090","186","4844033"
"hyperlink","redirect","5.01540268565197","4836","10585","53","4844033"
"background","uiimageview","5.01528640243657","5072","3999","21","4844033"
"formatting","vim","5.01379508788055","3762","9759","38","4844033"
"dns","url-rewriting","5.0135476005523","4714","5329","26","4844033"
"linker","opencv","5.01344906602754","4306","9873","44","4844033"
"ant","ssh","5.01243398341535","7196","4969","37","4844033"
"c++","map","5.01104335828848","192988","6141","1226","4844033"
"eclipse","netbeans","5.01033842172644","42448","8450","371","4844033"
"path","tree","5.01006375738466","4681","4131","20","4844033"
"jpa","junit","5.00701844119221","9912","5173","53","4844033"
"loops","wordpress","5.00690022904591","11360","29467","346","4844033"
"database","index","5.00606721761292","53161","3786","208","4844033"
"android-layout","view","5.00348398162283","14761","7149","109","4844033"
"combobox","vba","5.00211594199692","4939","13725","70","4844033"
"devise","redirect","5.00144084705907","4392","10585","48","4844033"
"design","documentation","5.00075363990215","11816","3853","47","4844033"
"f#","interface","5.00031793712484","4585","5916","28","4844033"
"url","web","4.9993954632653","13961","6385","92","4844033"
"mono","open-source","4.99882368001967","4323","4259","19","4844033"
"date","validation","4.99826974536967","12775","16538","218","4844033"
"asp.net-mvc-2","drop-down-menu","4.99680927237571","8447","7345","64","4844033"
"ado.net","orm","4.99676065500718","5152","6774","36","4844033"
"numpy","optimization","4.99676035878285","5318","10573","58","4844033"
"jquery-ui","knockout.js","4.9927424699061","20918","5102","110","4844033"
"collections","java","4.99124637951409","7032","400375","2901","4844033"
"c#","generics","4.99069252694186","446009","12226","5618","4844033"
"internet-explorer-8","printing","4.99059684823909","5304","6588","36","4844033"
"deployment","visual-studio-2010","4.99010844449572","8142","32906","276","4844033"
"reference","visual-studio-2008","4.98940248116035","5405","13831","77","4844033"
"codeigniter","paypal","4.98695200403275","18315","4508","85","4844033"
"ftp","network-programming","4.98666284291268","4669","3953","19","4844033"
"delete","object","4.98570404671656","4667","11450","55","4844033"
"crash","uitableview","4.98550680576214","4106","14908","63","4844033"
"floating-point","string","4.98545308144635","4012","37296","154","4844033"
"ios5","sqlite3","4.98503340240567","11944","4800","59","4844033"
"query","table","4.98501250309731","28024","13211","381","4844033"
"dependency-injection","design","4.98474892457706","5099","11816","62","4844033"
"visual-studio-2012","windows-7","4.98202513210916","5819","7352","44","4844033"
"keyboard","osx","4.98161934846128","3873","30128","120","4844033"
"https","web-services","4.9787086409618","5332","27736","152","4844033"
"dynamic","layout","4.97852429233288","9197","10262","97","4844033"
"file","header","4.97770545882799","20459","4709","99","4844033"
"ant","svn","4.97664217907484","7196","15420","114","4844033"
"facebook","post","4.97505953636416","41604","10508","449","4844033"
"google-chrome-extension","oauth","4.97492411110881","5085","5553","29","4844033"
